location,date,variant,num_sequences,perc_sequences,num_sequences_total
Austria,11/15/21,B.1.620,0,0,561
Austria,11/15/21,Beta,0,0,561
Austria,11/15/21,Delta,561,100,561
Austria,11/15/21,Epsilon,0,0,561
Austria,11/15/21,Eta,0,0,561
Austria,11/15/21,Gamma,0,0,561
Austria,11/15/21,Iota,0,0,561
Austria,11/15/21,Kappa,0,0,561
Austria,11/15/21,Lambda,0,0,561
Austria,11/15/21,Mu,0,0,561
Austria,11/15/21,Omicron,0,0,561
Austria,11/15/21,S:677H.Robin1,0,0,561
Austria,11/15/21,S:677P.Pelican,0,0,561
Austria,11/15/21,others,0,0,561
Austria,11/15/21,non_who,0,0,561
Austria,11/29/21,Alpha,0,0,165
Austria,11/29/21,B.1.1.277,0,0,165
Austria,11/29/21,B.1.1.302,0,0,165
Austria,11/29/21,B.1.1.519,0,0,165
Austria,11/29/21,B.1.160,0,0,165
Austria,11/29/21,B.1.177,0,0,165
Austria,11/29/21,B.1.221,0,0,165
Austria,11/29/21,B.1.258,0,0,165
Austria,11/29/21,B.1.367,0,0,165
Austria,11/29/21,B.1.620,0,0,165
Austria,11/29/21,Beta,0,0,165
Austria,11/29/21,Delta,158,95.76,165
Austria,11/29/21,Epsilon,0,0,165
Austria,11/29/21,Eta,0,0,165
Austria,11/29/21,Gamma,0,0,165
Austria,11/29/21,Iota,0,0,165
Austria,11/29/21,Kappa,0,0,165
Austria,11/29/21,Lambda,0,0,165
Austria,11/29/21,Mu,0,0,165
Austria,11/29/21,Omicron,7,4.24,165
Austria,11/29/21,S:677H.Robin1,0,0,165
Austria,11/29/21,S:677P.Pelican,0,0,165
Austria,11/29/21,others,0,0,165
Austria,11/29/21,non_who,0,0,165
Austria,12/13/21,Alpha,0,0,183
Austria,12/13/21,B.1.1.277,0,0,183
Austria,12/13/21,B.1.1.302,0,0,183
Austria,12/13/21,B.1.1.519,0,0,183
Austria,12/13/21,B.1.160,0,0,183
Austria,12/13/21,B.1.177,0,0,183
Austria,12/13/21,B.1.221,0,0,183
Austria,12/13/21,B.1.258,0,0,183
Austria,12/13/21,B.1.367,0,0,183
Austria,12/13/21,B.1.620,0,0,183
Austria,12/13/21,Beta,0,0,183
Austria,12/13/21,Delta,156,85.25,183
Austria,12/13/21,Epsilon,0,0,183
Austria,12/13/21,Eta,0,0,183
Austria,12/13/21,Gamma,0,0,183
Austria,12/13/21,Iota,0,0,183
Austria,12/13/21,Kappa,0,0,183
Austria,12/13/21,Lambda,0,0,183
Austria,12/13/21,Mu,0,0,183
Austria,12/13/21,Omicron,27,14.75,183
Austria,12/13/21,S:677H.Robin1,0,0,183
Austria,12/13/21,S:677P.Pelican,0,0,183
Austria,12/13/21,others,0,0,183
Austria,12/13/21,non_who,0,0,183
